,video_id,comment,comment_cleaned
181,SkcAZfrYYXM,Best thing about refusing to get the covid jab...... zero side effects,best thing about refusing to get the covid jab...... zero side effect
182,SkcAZfrYYXM,"The rarest side effect of all?

Actual immunity.","the rarest side effect of all?

actual immunity."
183,SkcAZfrYYXM,"Just a week since France has made it a criminal offence to even CRITICISE mRNA treatment. Punishable by 3 years prison and or a 45,000 Euro fine. I wonder why this applies exclusively to mRNA treatments? A sceptical person would say that it has something to do with conflict of interest or brown envelopes, but that can't be it. Baffling.","just a week since france has made it a criminal offence to even criticise mrna treatment. punishable by 3 years prison and or a 45,000 euro fine. i wonder why this applies exclusively to mrna treatments? a sceptical person would say that it has something to do with conflict of interest or brown envelopes, but that can't be it. baffling."
184,SkcAZfrYYXM,NEVER FORGIVE NEVER FORGET THOSE COMPLICIT IN CRIMES AGAINST HUMANITY,never forgive never forget those complicit in crimes against human
185,SkcAZfrYYXM,"""Medical science is making such remarkable progress that soon, none of us will be well."" - Aldous Huxley (Brave New World)","""medical science is making such remarkable progress that soon, none of us will be well."" - aldous huxley (brave new world)"
186,SkcAZfrYYXM,The only immunity provided by the mRNA injections was to the companies that sold them... that's immunity from liability for any and all deaths and injuries.,the only immunity provided by the mrna injections was to the companies that sold them... that's immunity from liability for any and all deaths and injuries.
187,SkcAZfrYYXM,Well done to all those who avoided taking that muck,well done to all those who avoided taking that muck
188,SkcAZfrYYXM,The only thing rare about this is that they are actually reporting it,the only thing rare about this is that they are actually reporting it
189,SkcAZfrYYXM,"I may have gotten 3 sticky pokies in total, but bless everyone single person that challenged, denied and refused to get even one of these bio weapons.","i may have gotten 3 sticky pokies in total, but bless everyone single person that challenged, denied and refused to get even one of these bio weapons."
191,I9S2jooTxkQ,"In April 2021, I had shots 1 and 2 of Pfizer. I am a 25-year MS patient.  I was walking FINE prior to this. Within 1 HOUR of shor 2, I was not walking. 
I then did not walk for 15 months, had Covid 3 times, and shingles twice. Fought through and fired 4 neurologists who all said I had gone progressive with my MS until FINALLY getting a full head-to-tail MRI, which showed my scans were the same stable scans that I have had for the last decade. 
It is not my MS. It was neuroinflammation from the vaccine. There are a whopping TWO doctors that I will trust...  MANY want to silence us the vaccine-injured.","in april 2021, i had shots 1 and 2 of pfizer. i am a 25-year ms patient.  i was walking fine prior to this. within 1 hour of shor 2, i was not walking. 
i then did not walk for 15 months, had covid 3 times, and shingles twice. fought through and fired 4 neurologists who all said i had gone progressive with my ms until finally getting a full head-to-tail mri, which showed my scans were the same stable scans that i have had for the last decade. 
it is not my ms. it was neuroinflammation from the vaccine. there are a whopping two doctors that i will trust...  many want to silence us the vaccine-injured."
194,I9S2jooTxkQ,I was a fit and healthy 28 year old with no prior health symptoms (with the exception of very occasional asthma). I woke up with sudden leg numbness and lack of balance not long after my second vaccine. Multiple sclerosis diagnosis has since followed. I struggle to believe these aren’t connected. Never again will I be bullied into taking any medical intervention from the government again.,i was a fit and healthy 28 year old with no prior health symptoms (with the exception of very occasional asthma). i woke up with sudden leg numbness and lack of balance not long after my second vaccine. multiple sclerosis diagnosis has since followed. i struggle to believe these aren’t connected. never again will i be bullied into taking any medical intervention from the government again.
195,I9S2jooTxkQ,"My next door neighbor has now been told she’s got MS , the last few yrs have destroyed her former self . My mum and her husband both died within a year . I told them to wait but nobody listened , my daughters listened , thankfully 🙏","my next door neighbor has now been told she’s got ms , the last few yrs have destroyed her former self . my mum and her husband both died within a year . i told them to wait but nobody listened , my daughters listened , thankfully 🙏"
199,I9S2jooTxkQ,"My immediate family and I refused (repeatedly) THE shots and we never had c***d! Extended family had shots and 2 of them almost died from multiple blood clots, and still have ongoing problems with it! I'm so glad we stood fast while being ridiculed, mocked and condemned on a daily basis! Thank you for  sharing your research and truth!!!","my immediate family and i refused (repeatedly) the shots and we never had c***d! extended family had shots and 2 of them almost died from multiple blood clots, and still have ongoing problems with it! i'm so glad we stood fast while being ridiculed, mocked and condemned on a daily basis! thank you for  sharing your research and truth!!!"
200,NGxPkc_9uhY,Hats off to Florida Surgeon General Director Joseph Lapado! He is a courageous man and is taking a stand against the global vaccine mafia!🥰,hats off to florida surgeon general director joseph lapado! he is a courageous man and is taking a stand against the global vaccine mafia!🥰
201,NGxPkc_9uhY,"Florida's Surgeon General is correct. The shots have given rise to increased 'turbo-cancers' of all kinds. Many Oncologists are experiencing the increased numbers, especially among young people. This is serious and his concerns for safety should be considered.","florida's surgeon general is correct. the shots have given rise to increased 'turbo-cancers' of all kinds. many oncologists are experiencing the increased numbers, especially among young people. this is serious and his concerns for safety should be considered."
203,NGxPkc_9uhY,Avoid the clot shot,avoid the clot shot
205,NGxPkc_9uhY,Dont take the poison,dont take the poison
206,NGxPkc_9uhY,Thank God for this Surgeon General! 🙏 🙏 🙏 🙏,thank god for this surgeon general! 🙏 🙏 🙏 🙏
207,NGxPkc_9uhY,They won’t admit that they are wrong,they won’t admit that they are wrong
208,NGxPkc_9uhY,Good. Someone standing for the truth🎉,good. someone standing for the truth🎉
209,NGxPkc_9uhY,Say no to drugs,say no to drug
211,uOxppT3gPpE,Even mentioning this used to get you banned or fired. Was madness,even mentioning this used to get you banned or fired. was mad
212,uOxppT3gPpE,"It’s amazing how some people are still so trusting and naive, even after they’ve been lied to. And after they KNOW they’ve been lied to","it’s amazing how some people are still so trusting and naive, even after they’ve been lied to. and after they know they’ve been lied to"
213,uOxppT3gPpE,The way this  whole thing was handled has turned me complete anti vaxx. I hope everyone effected gets justice.,the way this  whole thing was handled has turned me complete anti vaxx. i hope everyone effected gets justice.
214,uOxppT3gPpE,My heart breaks for all the people who felt pressure to take the jab.,my heart breaks for all the people who felt pressure to take the jab.
215,uOxppT3gPpE,"I'm a simple man. When the Dr. who created the MRNA technology said it wasnt safe, that is all i needed to hear.","i'm a simple man. when the dr. who created the mrna technology said it wasnt safe, that is all i needed to hear."
216,uOxppT3gPpE,I'm still 17 and took vaccine at 15 yrs age... After vaccine my health got downhill and developed high Bp and heart issues and I'm still young😢😢,i'm still 17 and took vaccine at 15 yrs age... after vaccine my health got downhill and developed high bp and heart issues and i'm still young😢😢
217,uOxppT3gPpE,This is like when the police investigate the police to find that there was no misconduct by the police.,this is like when the police investigate the police to find that there was no misconduct by the police.
218,uOxppT3gPpE,It blows my mind how many people actually took the jab. It was so obvious what was going on...,it blows my mind how many people actually took the jab. it was so obvious what was going on...
