,video_id,video_title,description,video_dop,view_count,like_count,comment_count,channel_id,channel_title,channel_dop,sub_count,total_videos
244,Iy4KRcbSnzs,COVAX plans to purchase over half a billion Chinese COVID-19 vaccines by first half of 2022 | ANC,"""Rundown: The WHO's COVAX program plans to buy up to 550 million doses of Chinese COVID-19 vaccines by the first half of 2022.\n\nFor more ANC Interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCAlerts""",2021-07-13,11907,60,41,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
245,R_DcO25obYo,Govt. to build more storage facilities for potential COVID-19 vaccines,'We dig deeper into another looming problem for the government: Handling millions of vaccine doses that require cold storage.',2020-12-07,88618,89,58,UCj6spMO3ybZPobE0T5perHA,CNN Philippines,2015-03-16,1400000,22903
246,GAgoQEsExLw,COVAX may now donate Chinese vaccines; Philippines willing to receive | UB,"""The Philippines is willing to accept either of the Chinese-made vaccines that COVAX will now be distributing to beneficiary countries, vaccine czar Secretary Carlito Galvez Jr. said Monday.\n\nUnang Balita is the news segment of GMA Network's daily morning program, Unang Hirit. It's anchored by Arnold Clavio, Susan Enriquez, Ivan Mayrina, Connie Sison, and Mariz Umali, and airs on GMA-7 Mondays to Fridays at 5:30 AM (PHL Time). For more videos from Unang Balita, visit http://www.gmanetwork.com/unangbalita.\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\n#Nakatutok24Oras\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://gmapinoytv.com/subscribe""",2021-07-20,1923,10,6,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
247,pOS1IUjyfgA,"DOH approves recommendation for booster, additional COVID vaccines",'The Health department has approved the recommended booster and additional shots of COVID-19 vaccine to selected groups. What does it mean and how soon can the government start giving these extra doses?\r\n\r\n\r\nVisit our website for more #NewsYouCanTrust: https://www.cnnphilippines.com/\r\n\r\nFollow our social media pages:\r\n\r\n• Facebook: https://www.facebook.com/CNNPhilippines\r\n• Instagram: https://www.instagram.com/cnnphilippines/\r\n• Twitter: https://twitter.com/cnnphilippines',2021-10-25,13696,47,25,UCj6spMO3ybZPobE0T5perHA,CNN Philippines,2015-03-16,1400000,22903
248,QkSyIYoFy2M,Rappler Recap: 20.7 million COVID-19 vaccines wasted in PH so far,"""Subscribe: https://www.youtube.com/@Rappler/\n\nMore videos on Rappler: https://www.rappler.com/video Rappler reporter Bonz Magsambol gives the highlights of the Senate hearing on the Philippines' COVID-19 pandemic and monkeypox response on Monday, August 15. \r\n\r\nhttps://www.rappler.com/nation/video-senate-hearing-covid-19-pandemic-monkeypox-response-2022/ Follow Rappler for the latest news in the Philippines and around the world. \n\nSupport independent journalism. You can help power our investigative fund by donating to our crowdfunding: https://donate.rappler.com/""",2022-08-15,567,9,4,UCdnZdQxYXnbN4uWJg96oGxw,Rappler,2011-12-02,1950000,50435
249,VFx3G2WuPrU,US-made coronavirus vaccines insufficient for now: Palace | TeleRadyo,"'The Philippine supply of COVID-19 vaccines from American firms is insufficient for now, Malacañang said, after a poll showed that majority of Filipinos prefer the US as source of coronavirus jabs.\n\nFor more TeleRadyo videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nTo watch the latest updates on COVID-19, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nFor more ABS-CBN News, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#TeleRadyo\n#ABSCBNNews\n#COVID19'",2021-05-25,10562,51,89,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
250,LujFoE6BJKY,Palace: Philippines to roll out first batch of COVID vaccines mid-February,'Presidential spokesperson Harry Roque says the first batch of COVID-19 vaccines will arrive by February 15.\n\nVideo by RTVM\nSubscribe to Philstar news for more updates\nhttps://bit.ly/3f8Nnxt\n\nSubscribe to our newsletter\nhttps://www.philstar.com/newsletter\n\nFollow us on\nFacebook: bit.ly/PhilstarFacebook\nTwitter: bit.ly/PhilstarTwitter\nInstagram: bit.ly/PhilstarInstagram\nViber: bit.ly/PhilstarYouTube\nYoutube: bit.ly/PhilstarYouTube\nFlipBoard: bit.ly/PhilstarFlipBoard\n\nVisit us on\nPhilstar: https://www.philstar.com/',2021-02-08,2191,17,10,UCsAueyuPjaPGcSfR3bIBPUg,Philstar News,2008-08-26,217000,7947
251,mAf7YhXgPCM,Philippines Receives More Sinovac Vaccines Purchased from China,"""The Philippines on Sunday received its second batch of 500,000 doses of Sinovac Biotech's CoronaVac vaccines purchased from China. \n\nMore on:\nhttps://www.cctvplus.com/news/20210412/8187472.shtml#!language=1\nWelcome to subscribe us on: \nFacebook: https://www.facebook.com/NewsContent.CCTVPLUS\nTwitter: https://twitter.com/CCTV_Plus\nLinkedIn: https://www.linkedin.com/company/cctv-news-content\n\nVideo on Demand: www.cctvplus.com\nIf you are in demand of this video footage, please contact with our business development team via email: service@cctvplus.com""",2021-04-12,738,49,4,UCmv5DbNpxH8X2eQxJBqEjKQ,CCTV Video News Agency,2014-12-24,535000,30568
252,hcp43GRLhjA,San Juan rolls out one-shot Johnson &amp; Johnson vaccines | The Final Word,"""San Juan City is optimistic in achieving herd immunity soon as it rolls out one-shot vaccines. We'll talk about immunization with San Juan City Mayor Francis Zamora. \r\n\r\n\r\nVisit our website for more #NewsYouCanTrust: https://www.cnnphilippines.com/\r\n\r\nFollow our social media pages:\r\n\r\n• Facebook: https://www.facebook.com/CNNPhilippines\r\n• Instagram: https://www.instagram.com/cnnphilippines/\r\n• Twitter: https://twitter.com/cnnphilippines""",2021-07-21,23379,118,30,UCj6spMO3ybZPobE0T5perHA,CNN Philippines,2015-03-16,1400000,22903
253,2aAZ53cqXqw,Live: Philippine Army receives COVID-19 vaccines donated by China,"""Philippine soldiers begin their COVID-19 vaccination after the country received 600,000 doses donated by China. This batch of vaccines, manufactured by China's Sinovac Biotech, arrived in the country on Sunday. Cabinet officials, health workers, military and police personnel are among the first to be inoculated.""",2021-03-02,3402,125,26,UCgrNz-aDmcr2uuto8_DL2jg,CGTN,2013-01-24,3080000,124820
254,R1cUwWHgxe0,"Bivalent Covid vaccines na darating sa Marso, ibibigay muna sa mga nasa priority group | Saksi","""Uunahin daw ang mga healthcare worker, senior citizen at may comorbidity sa mga bibigyan ng Bivalent Covid vaccines na panlaban sa mga bagong subvariant ng Covid-19.\n\nSaksi is GMA Network's late-night newscast hosted by Arnold Clavio and Pia Arcangel. It airs Mondays to Fridays at 11:00 PM (PHL Time) on GMA-7. For more videos from Saksi, visit http://www.gmanews.tv/saksi.\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\n#Nakatutok24Oras\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://gmapinoytv.com/subscribe""",2023-02-28,2664,23,18,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
255,94PRIXp_Ehs,DOH chief assures COVID-19 vaccines will still be provided free by the government to poor Filipinos,'DOH chief assures COVID-19 vaccines will still be provided free by the government to poor Filipinos',2023-06-28,399,1,1,UCJCUbMaY593_4SN1QPG7NFQ,PTV Philippines,2011-02-07,1880000,289854
256,LAG2kOuxMRQ,Bivalent vaccines rolled out at Quezon City hospital,"""Bivalent vaccines rolled out at Quezon City hospital\n\nHealth Secretary Teodoro Herbosa is administered the bivalent Covid-19 vaccine during its launch at the Philippine Heart Center in Quezon City on Wednesday, June 21, 2023. The vaccine is still part of the government's ongoing campaign against Covid-19 in the Philippines. It also comes after the Department of Health announced that it has detected a new subvariant, the FE.1. \n\nVideo by Kristina Maralit\nPhotos by Kristina Maralit & PNA\n\nSubscribe to The Manila Times Channel - https://tmt.ph/YTSubscribe \n\nVisit our website at https://www.manilatimes.net \n\nFollow us: \nFacebook - https://tmt.ph/facebook \nInstagram - https://tmt.ph/instagram \nTwitter - https://tmt.ph/twitter \nDailyMotion - https://tmt.ph/dailymotion \n\nSubscribe to our Digital Edition - https://tmt.ph/digital \n\nCheck out our Podcasts: \nSpotify - https://tmt.ph/spotify \nApple Podcasts - https://tmt.ph/applepodcasts \nAmazon Music - https://tmt.ph/amazonmusic \nDeezer: https://tmt.ph/deezer \nStitcher: https://tmt.ph/stitcher\nTune In: https://tmt.ph/tunein\n\n#TheManilaTimes\n#Covid19 \n#BivalentVaccines \n#DOH""",2023-06-21,156,1,0,UC-eyETCmy-rcououiO2P7rg,The Manila Times,2017-10-17,63200,11712
257,Bo52cHTh_ps,SWS survey: 63% of Filipinos prefer COVID-19 vaccines sourced from U.S. | ANC,"'Rundown: The latest SWS survey shows 63% of Filipinos prefer a COVID-19 vaccine made in the U.S.\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nTo watch COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCInterviews'",2021-05-25,25684,142,182,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
258,YoXT1Yh4dKw,Philippines: Covid-19 Vaccines | ano ba ang dapat para sayo?,"'The Oxford, AstraZeneca vaccine is a vaccine that aims to protect against COVID-19.\nManufacturer/developer: AstraZeneca, University of Oxford\nResearch name: AZD1222 (ChAdOx1)\nVaccine type: Non-Replicating Viral Vector\nAdministration method: Intramuscular injection #astrazeneca\n\nThe BioNTech, Pfizer vaccine is a vaccine that aims to protect against COVID-19.\nManufacturer/developer: BioNTech, Fosun Pharma, Pfizer\nResearch name: BNT162b2\nVaccine type: RNA\nAdministration method: Intramuscular injection #pfizer\n\n\nThe Moderna vaccine is a vaccine that aims to protect against COVID-19.\nManufacturer/developer: Moderna, NIAID\nResearch name: mRNA-1273\nVaccine type: RNA\nAdministration method: Intramuscular injection #moderna\n\n\nThe Johnson & Johnson vaccine is a vaccine that aims to protect against COVID-19.\nManufacturer/developer: Janssen Pharmaceutical Companies\nResearch name: JNJ-78436735 (Ad26.COV2.S)\nVaccine type: Non-Replicating Viral Vector\nAdministration method: Intramuscular injection #janssen \n\n#coronavirus #vaccine #philippines'",2021-05-25,138,5,4,UC493RHDHcUY1_gHTHNwMBQw,Kon Domingo,2011-09-29,1790,12
259,MAgx6kitMfQ,What Factors Should Be Considered In The Choice Of Vaccines? | Esquire Philippines,'Still haven’t decided on whether to get the COVID-19 vaccines or not? Here are the factors you need to consider according to Dr. Anna Lim-Ong. #SummitOriginals #Vaccines\n\nSUBSCRIBE to Esquire Philippines: http://bit.ly/SUBSCRIBEtoEsquirePH\n\nESQUIRE SHOWS:\nWay Back When: https://www.youtube.com/watch?v=2Y--4vSeE4o&list=PLIiyqRmDjP4Gj_59atOsBFVXUJN0QLYEU\nI Can Cook This One Dish Well: https://www.youtube.com/watch?v=31h1i9L8PAI&list=PLIiyqRmDjP4Gt2F65djRRFwfzv_vu7IeO\nFive Shots: https://www.youtube.com/watch?v=lbLsxtPcwAo&list=PLIiyqRmDjP4FOU-67fhXB8UJg4waY7kk-\nNumber Cruncher: https://www.youtube.com/watch?v=C9KDWzjssyc&list=PLIiyqRmDjP4G2XAIVNE-NKnoMQcwc6H95\nYou Should Be Watching This: https://www.youtube.com/watch?v=CeyWexP4MzY&list=PLIiyqRmDjP4EIhRv2CdBc_mRLZSk1unbX\n\nEsquire Philippines on Facebook: https://facebook.com/EsquirePH\nEsquire Philippines on Twitter: https://twitter.com/esquireph\nEsquire Philippines on Instagram: https://instagram.com/esquireph',2021-05-04,36,0,0,UCxaoCTM0r-IdCN4YiBLmw4A,Esquire Philippines,2011-12-04,11500,551
260,Iy4KRcbSnzs,COVAX plans to purchase over half a billion Chinese COVID-19 vaccines by first half of 2022 | ANC,"""Rundown: The WHO's COVAX program plans to buy up to 550 million doses of Chinese COVID-19 vaccines by the first half of 2022.\n\nFor more ANC Interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCAlerts""",2021-07-13,11907,60,41,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
261,QkSyIYoFy2M,Rappler Recap: 20.7 million COVID-19 vaccines wasted in PH so far,"""Subscribe: https://www.youtube.com/@Rappler/\n\nMore videos on Rappler: https://www.rappler.com/video Rappler reporter Bonz Magsambol gives the highlights of the Senate hearing on the Philippines' COVID-19 pandemic and monkeypox response on Monday, August 15. \r\n\r\nhttps://www.rappler.com/nation/video-senate-hearing-covid-19-pandemic-monkeypox-response-2022/ Follow Rappler for the latest news in the Philippines and around the world. \n\nSupport independent journalism. You can help power our investigative fund by donating to our crowdfunding: https://donate.rappler.com/""",2022-08-15,567,9,4,UCdnZdQxYXnbN4uWJg96oGxw,Rappler,2011-12-02,1950000,50435
262,A5Sqs-Hoa4Y,"Alokasyon ng COVID vaccines, daragdagan sa ilang rehiyon at babawasan naman sa NCR | Saksi","""Kasunod ng pagdami ng mga nababakunahan sa Metro Manila, may pagbabago rin sa alokasyon ng COVID vaccines sa mga lalawigan.\n\nSaksi is GMA Network's late-night newscast hosted by Arnold Clavio and Pia Arcangel. It airs Mondays to Fridays at 11:00 PM (PHL Time) on GMA-7. For more videos from Saksi, visit http://www.gmanetwork.com/saksi.\n\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\n#Nakatutok24Oras\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://gmapinoytv.com/subscribe""",2021-09-02,2940,12,5,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
263,R9oyz7oGld0,Philippines receives 1.6 million US-donated J&amp;J vaccines | 24 Oras,"'The Philippines on Friday received 1.6 million doses of the Johnson and Johnson (J&J) COVID-19 vaccine that were donated by the United States government.\n\n24 Oras is GMA Network’s flagship newscast, anchored by Mike Enriquez, Mel Tiangco and Vicky Morales. It airs on GMA-7 Mondays to Fridays at 6:30 PM (PHL Time) and on weekends at 6:00 PM. For more videos from 24 Oras, visit http://www.gmanetwork.com/24oras.\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\n#Nakatutok24Oras\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://gmapinoytv.com/subscribe'",2021-07-16,58476,602,344,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
264,a6W3XFZ6jMA,DOH: Hard to procure vaccines without COVID state of calamity | ANC,"'Rundown: The Philippine Health Department says the government cannot procure additional COVID vaccines—including the more advanced bivalent doses without the extension of the COVID state of calamity.\xa0\n\nFor more ANC Highlights, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjHySZFboq4ZC7Ufy2VmGkK\n\nTo watch the latest updates on COVID-19, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgUjPkc730KnTVICyQU6gBf\n\nFor more ABS-CBN News, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ANCHighlights \n#ANCAlerts \n#ANCNews'",2022-12-30,940,20,5,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
